tmdb_id,film_title,film_adult,film_runtime_min,film_genres,film_rating,film_vote_count,film_mpaa_rating,film_original_title,film_language_name,film_imdb_id,film_wikidata_id,film_countries,film_year,film_release_date,film_popularity,film_budget,film_revenue,film_studios,film_director,film_soundtrack_composer_raw,film_top_cast,film_keywords,film_ingested_at,match_method,soundtrack_type,notes,matched_at,release_group_id,release_group_mbid,album_title,rg_primary_type,rg_secondary_types,release_id,release_mbid,release_title,release_status,release_packaging,barcode,release_language,release_script,release_comment,album_us_release_date,album_us_release_year,album_us_release_month_min_observed,album_us_release_day_min_observed,us_date_has_missing_month,us_date_has_missing_day,us_any_event_missing_month,us_any_event_missing_day,rg_tags_text,release_tags_text,label_names,label_mbids,label_tags_text,rg_rating,rg_rating_count,release_meta_date_added,release_meta_info_url,release_meta_amazon_asin,release_meta_cover_art_presence,release_status_clean,keep_row,is_canonical_soundtrack,is_canonical_songtrack,canonical_rule,canonical_songtrack_rule,days_since_film_release,days_since_album_release,ambient_experimental,classical_orchestral,electronic,hip_hop_rnb,pop,rock,world_folk,film_is_action,film_is_adventure,film_is_animation,film_is_comedy,film_is_crime,film_is_documentary,film_is_drama,film_is_family,film_is_fantasy,film_is_history,film_is_horror,film_is_music,film_is_mystery,film_is_romance,film_is_science_fiction,film_is_tv_movie,film_is_thriller,film_is_war,film_is_western,vote_count_above_500,composer_primary_clean,award_year,oscar_score_nominee,oscar_score_winner,oscar_song_nominee,oscar_song_winner,globes_score_nominee,globes_score_winner,globes_song_nominee,globes_song_winner,critics_score_nominee,critics_score_winner,critics_song_nominee,critics_song_winner,bafta_score_nominee,bafta_score_winner,lfm_album_status,lfm_album_listeners,lfm_album_playcount,lfm_album_url,lfm_album_query_method,lfm_album_pulled_at,log_lfm_album_listeners,log_lfm_album_playcount
471498,Oxygen,False,100,"Science Fiction, Thriller, Horror",6.603,1496,NR,Oxygène,French,tt6341832,Q97656981,United States of America / France,2021,2021-05-12,1.6102,0,0,"Getaway Films, Echo Lake Entertainment",Alexandre Aja,ROB,"Mélanie Laurent, Mathieu Amalric, Malik Zidi, Laura Boujenah, Éric Herson-Macarel","computer, isolation, attempt to escape, memory loss, doctor",2026-01-19 01:36:06.359 -0500,imdb_exact,songs,,2026-01-25 02:45:25.371 -0500,2681198,782d3252-82c5-4fac-83ad-e945eab8abce,Oxygen (Original Motion Picture Soundtrack),Album,Soundtrack,3076737.0,574a2bc8-667b-4f70-9bad-59831e0936db,Oxygen (Original Motion Picture Soundtrack),Official,,886449281770.0,English,Latin,music from the Netflix film,,,,,,,,,,,Milan,41099e29-7301-4fa3-86a4-8d510157b275,burbank | california | clean up | score | soundtrack label | split me | us | soundtrack,,,2021-05-14 03:26:20.464 -0400,,B094817NZ2,present,Official,True,True,False,single_album_film,,1725,,,,,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,Rob,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,694.0,9169.0,https://www.last.fm/music/Rob/Oxygen+(Original+Motion+Picture+Soundtrack),text,2026-01-28 21:47:56.771059+00:00,6.542471960506805,9.1235835080499
517088,Being the Ricardos,False,132,"Drama, History",6.5,680,R,Being the Ricardos,English,tt4995540,Q105907125,United States of America,2021,2021-12-10,1.4534,0,0,"Amazon Studios, Big Indie Pictures, Escape Artists",Aaron Sorkin,Daniel Pemberton,"Nicole Kidman, Javier Bardem, J.K. Simmons, Nina Arianda, Tony Hale","show business, marriage, biography, based on true story, interracial marriage",2026-01-19 01:36:06.359 -0500,imdb_exact,songs,,2026-01-25 02:45:25.371 -0500,2831949,c0599096-5f5e-4b7f-a59b-a04bfd87ab8e,Being the Ricardos: Amazon Original Motion Picture Soundtrack,Album,Soundtrack,3268376.0,3720af07-744f-4b56-81e0-b77f9fdce4b3,Being the Ricardos: Amazon Original Motion Picture Soundtrack,Official,,780163613629.0,English,Latin,,2021-12-03,2021.0,12.0,3.0,False,False,False,False,,,Lakeshore Records,7c4964d4-173c-4802-b7ef-8a20181c54f5,soundtrack | soundtrack label,,,2021-12-03 02:51:55.855 -0500,,,present,Official,True,True,False,single_album_film,,1513,1520.0,,,,,,,,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,Daniel Pemberton,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,5.0,44.0,https://www.last.fm/music/Daniel+Pemberton/Being+the+Ricardos:+Amazon+Original+Motion+Picture+Soundtrack,text,2026-01-28 22:04:52.723926+00:00,1.6094379124341003,3.784189633918261
601470,The Eyes of Tammy Faye,False,126,"Drama, History",6.464,661,PG-13,The Eyes of Tammy Faye,English,tt9115530,Q73537423,United States of America,2021,2021-09-17,1.2211,0,2404127,"Freckle Films, MWM Studios, Searchlight Pictures, Semi-Formal Productions, Talent One",Michael Showalter,Theodore Shapiro,"Jessica Chastain, Andrew Garfield, Cherry Jones, Vincent D'Onofrio, Mark Wystrach","affectation, biography, based on true story, rise and fall, televangelist",2026-01-19 01:36:06.359 -0500,imdb_exact,score,,2026-01-25 02:45:25.371 -0500,2768353,cf6d5a9e-d09e-4fd1-b6bf-67b187fda9ca,The Eyes of Tammy Faye: Original Score,Album,Soundtrack,3186510.0,7bcaa561-c704-459f-bc37-e439627ae78c,The Eyes of Tammy Faye: Original Score,Official,,50087495411.0,English,Latin,,,,,,,,,,,,Hollywood Records,6bb7c1b2-cb06-4381-9c59-02b1ae4aa96d,electro pop | pop | rock | soundtrack | teen pop | alternative | country | dance | hip hop | hip-hop,,,2021-09-18 05:08:38.819 -0400,,,present,Official,True,True,False,single_album_film,,1597,,,,,,,,,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,Theodore Shapiro,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,3.0,26.0,https://www.last.fm/music/Theodore+Shapiro/The+Eyes+of+Tammy+Faye:+Original+Score,text,2026-01-28 22:08:32.845897+00:00,1.0986122886681098,3.258096538021482
760336,Munich – The Edge of War,False,130,"Drama, History",6.933,623,PG-13,Munich – The Edge of War,English,tt7475578,Q104007933,Germany / United Kingdom,2021,2021-12-31,1.2081,0,0,"Turbine Studios, FremantleMedia, Euston Films, Turbine Studios",Christian Schwochow,Isobel Waller-Bridge,"George MacKay, Jannis Niewöhner, Jeremy Irons, Robert Bathurst, Jessica Brown Findlay",,2026-01-19 01:36:06.359 -0500,imdb_exact,songs,,2026-01-25 02:45:25.371 -0500,2877868,c0bcefd1-dca0-45e6-b062-a6d59669732a,Munich - The Edge of War: Soundtrack from the Netflix Film,Album,Soundtrack,3328820.0,aa57b75b-404e-4985-be26-1e984dc6641a,Munich - The Edge of War: Soundtrack from the Netflix Film,Official,,886449801718.0,English,Latin,,,,,,,,,,,,Milan,41099e29-7301-4fa3-86a4-8d510157b275,burbank | california | clean up | score | soundtrack label | split me | us | soundtrack,,,2022-01-21 03:08:41.469 -0500,,,present,Official,True,True,False,single_album_film,,1492,,,,,,,,,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,Isobel Waller-Bridge,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,4.0,44.0,https://www.last.fm/music/Isobel+Waller-Bridge/Munich+-+The+Edge+of+War:+Soundtrack+from+the+Netflix+Film,text,2026-01-28 22:04:58.086458+00:00,1.3862943611198906,3.784189633918261
632617,C'mon C'mon,False,109,Drama,7.2,742,R,C'mon C'mon,English,tt10986222,Q73537113,United States of America,2021,2021-11-19,0.9785,8300000,4300000,"A24, Be Funny When You Can",Mike Mills,"Bryce Dessner, Aaron Dessner","Joaquin Phoenix, Gaby Hoffmann, Woody Norman, Scoot McNairy, Molly Webster","new york city, new orleans, louisiana, interview, los angeles, california, black and white",2026-01-19 01:36:06.359 -0500,imdb_exact,score,,2026-01-25 02:45:25.371 -0500,2812561,af7cce2f-52d4-4c68-af66-4f3f76122019,C’mon C’mon: Original Motion Picture Score,Album,Soundtrack,3243789.0,61b90916-4b09-4e18-b23c-b861af70c61e,C’mon C’mon: Original Motion Picture Score,Official,,617308019599.0,English,Latin,,2021-11-12,2021.0,11.0,12.0,False,False,False,False,,,A24 Music,0517f171-5b38-4313-8558-0e8695e7ce4c,,,,2021-11-12 02:54:24.198 -0500,,,present,Official,True,True,False,single_album_film,,1534,1541.0,,,,,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Bryce Dessner,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,5.0,33.0,https://www.last.fm/music/Bryce+Dessner/C%E2%80%99mon+C%E2%80%99mon:+Original+Motion+Picture+Score,text,2026-01-28 22:01:03.353879+00:00,1.6094379124341003,3.4965075614664802
571468,Freaks Out,False,141,"Adventure, Fantasy, Drama",7.267,941,NR,Freaks Out,Italian,tt7270808,Q100156260,Belgium / Italy,2021,2021-10-28,0.7688,12000000,3279079,"Lucky Red, Goon Films, GapBusters, RAI Cinema, VOO, BeTV",Gabriele Mainetti,"Michele Braga, Gabriele Mainetti","Claudio Santamaria, Aurora Giovinazzo, Pietro Castellitto, Giancarlo Martini, Giorgio Tirabassi","circus, world war ii, anti-nazi resistance, nazi invasion, freaks",2026-01-19 01:36:06.359 -0500,imdb_exact,unknown,,2026-01-25 02:45:25.371 -0500,3046951,d676c989-51ef-49a0-8e15-c8b56605f83b,Freaks Out,Album,Soundtrack,3547807.0,e953cdd2-5f8d-4ef7-b199-00b0fcd5d7f2,Freaks Out,Official,,8053307091426.0,Italian,Latin,,,,,,,,,,,,Carosello | Edizioni Curci S.r.l.,8b1603c5-b67b-4018-8595-da44d60b7814 | b4978630-c596-44be-a9b7-1a1bb2dfd476,,,,2022-08-10 03:07:12.570 -0400,,,present,Official,True,True,False,single_album_film,,1556,,,,,,,,,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,Michele Braga,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,5.0,38.0,https://www.last.fm/music/Michele+Braga/Freaks+Out,text,2026-01-28 22:09:47.495922+00:00,1.6094379124341003,3.6375861597263857
361743,Top Gun: Maverick,False,131,"Action, Drama",8.159,10493,PG-13,Top Gun: Maverick,English,tt1745960,Q31202708,United States of America,2022,2022-05-21,18.4305,170000000,1488732821,"Skydance Media, Don Simpson/Jerry Bruckheimer Films, Paramount Pictures",Joseph Kosinski,"Lady Gaga, Harold Faltermeyer, Hans Zimmer","Tom Cruise, Val Kilmer, Miles Teller, Jennifer Connelly, Bashir Salahuddin","fighter pilot, u.s. navy, sequel, nuclear weapons, military",2026-01-19 01:36:06.359 -0500,imdb_exact,songs,,2026-01-25 02:45:25.371 -0500,2964753,034cc2d4-934a-49d3-9bd1-949a99b5541b,Top Gun: Maverick: Music From the Motion Picture,Album,Soundtrack,3440763.0,174e0869-1bbc-42b4-83f2-66edd17e020d,Top Gun: Maverick: Music From the Motion Picture,Official,,602445932771.0,English,Latin,,2022-05-27,2022.0,5.0,27.0,False,False,False,False,electronic | pop | pop rock | aor | rock | score | synth-pop | synthwave | 5+ wochen | ballad | classical | english | film score | offizielle charts | ost | soundtrack | aktuelle charts | laut.de | pop/rock/indie/electronic,,Interscope Records,2182a316-c4bd-4605-936a-5e2fac52bdd2,pop | hip hop | pop rap | rock | clean up,,,2022-05-04 15:10:18.704 -0400,,,present,Official,True,True,False,single_album_film,,1351,1345.0,False,True,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Lady Gaga,2022,False,False,True,False,False,False,True,False,False,False,True,False,True,False,ok,117.0,2534.0,https://www.last.fm/music/Lorne+Balfe/Top+Gun:+Maverick:+Music+From+the+Motion+Picture,text,2026-01-28 20:22:45.717840+00:00,4.762173934797756,7.837554360881084
646385,Scream,False,114,"Horror, Mystery",6.7,3674,R,Scream,English,tt11245972,Q88563268,United States of America,2022,2022-01-12,16.573,24000000,137743924,"Paramount Pictures, Project X Entertainment, Radio Silence, Spyglass Media Group","Tyler Gillett, Matt Bettinelli-Olpin",Brian Tyler,"Melissa Barrera, Jenna Ortega, Mason Gooding, Jasmin Savoy Brown, Jack Quaid","mask, attempted murder, hallucination, murder, teen movie",2026-01-19 01:36:06.359 -0500,imdb_exact,songs,,2026-01-25 02:45:25.371 -0500,2865255,a4f468d4-adf8-4160-a089-eafd16e4d74f,Scream: Music From The Motion Picture,Album,Soundtrack,3311404.0,7708fac8-df6a-4261-b9ae-f870d1bfe0ba,Scream: Music From The Motion Picture,Official,,888072423473.0,English,Latin,,,,,,,,,,,,Varèse Sarabande,44f4d815-bf54-4f56-b704-72a196c6bd58,soundtrack | classical | reissue | soundtrack label | us,,,2022-01-07 02:52:11.360 -0500,,,present,Official,True,True,False,single_album_film,,1480,,,,,,,,,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,Brian Tyler,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,14.0,313.0,https://www.last.fm/music/Brian+Tyler/Scream:+Music+From+The+Motion+Picture,text,2026-01-28 21:58:43.688376+00:00,2.6390573296152584,5.746203190540153
615777,Babylon,False,189,"Drama, Comedy",7.367,3605,R,Babylon,English,tt10640346,Q107119206,United States of America,2022,2022-12-22,14.0837,78000000,65267446,"Paramount Pictures, Marc Platt Productions, C2 Motion Picture Group, Organism Pictures, Wild Chickens Productions",Damien Chazelle,Justin Hurwitz,"Diego Calva, Margot Robbie, Brad Pitt, Jovan Adepo, Jean Smart","elephant, gambling, gambling debt, movie business, orgy",2026-01-19 01:36:06.359 -0500,imdb_exact,songs,,2026-01-25 02:45:25.371 -0500,3134638,bfd88c61-1286-4142-a503-4044c0006de3,Babylon: Music from the Motion Picture,Album,Soundtrack,3660882.0,10ed957f-4b03-4c2c-812c-9fea5300d996,Babylon: Music from the Motion Picture,Official,,602448908889.0,English,Latin,,2022-04-14,2022.0,4.0,14.0,False,False,False,False,,,Interscope Records | Paramount Pictures,2182a316-c4bd-4605-936a-5e2fac52bdd2 | 5fc75691-3c20-4640-b5c4-b97c63cfa524,pop | hip hop | pop rap | rock | clean up,,,2022-11-14 14:25:50.094 -0500,,,present,Official,True,True,False,single_album_film,,1136,1388.0,,,,,,,,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Justin Hurwitz,2022,True,False,False,False,True,True,False,False,True,False,False,False,False,False,ok,111.0,4393.0,https://www.last.fm/music/Justin+Hurwitz/Babylon:+Music+from+the+Motion+Picture,text,2026-01-28 22:04:48.499982+00:00,4.709530201312334,8.38776764397578
766507,Prey,False,100,"Thriller, Action, Science Fiction",7.67,7453,R,Prey,English,tt11866324,Q108329738,United States of America,2022,2022-08-02,12.527,65000000,0,"20th Century Studios, Davis Entertainment, Lawrence Gordon Productions",Dan Trachtenberg,Sarah Schachner,"Amber Midthunder, Dakota Beavers, Michelle Thrush, Stormee Kipp, Julian Black Antelope","hunter, native american, alien life-form, alien, prequel",2026-01-19 01:36:06.359 -0500,imdb_exact,songs,,2026-01-25 02:45:25.371 -0500,3042776,f490e217-480c-487e-9a77-3a15510b8bb2,Prey (Original Soundtrack),Album,Soundtrack,3542452.0,4a53ae68-d7fe-4ac7-ac56-a473f15e5e27,Prey (Original Soundtrack),Official,,50087512200.0,English,Latin,,,,,,,,,,,,Hollywood Records,6bb7c1b2-cb06-4381-9c59-02b1ae4aa96d,electro pop | pop | rock | soundtrack | teen pop | alternative | country | dance | hip hop | hip-hop,100.0,1.0,2022-08-04 21:40:37.376 -0400,,,present,Official,True,True,False,single_album_film,,1278,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,Sarah Schachner,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,10545.0,97183.0,https://www.last.fm/music/Sarah+Schachner/Prey+(Original+Soundtrack),text,2026-01-28 22:17:02.572012+00:00,9.263407092912875,11.484351078032905
661374,Glass Onion: A Knives Out Mystery,False,140,"Comedy, Crime, Mystery",7.035,6464,PG-13,Glass Onion: A Knives Out Mystery,English,tt11564570,Q84712797,United States of America,2022,2022-11-23,11.3881,40000000,15000000,T-Street,Rian Johnson,Nathan Johnson,"Daniel Craig, Edward Norton, Janelle Monáe, Kathryn Hahn, Leslie Odom Jr.","detective, greece, investigation, mona lisa (la gioconda), dark comedy",2026-01-19 01:36:06.359 -0500,imdb_exact,unknown,,2026-01-25 02:45:25.371 -0500,3142397,078bd0c5-3997-4331-8967-6ad45e4693eb,Theme From Glass Onion,Single,Soundtrack,3670408.0,881bc27c-8aff-4597-bc91-1c4c6ff3e848,Theme From Glass Onion,Official,,81012316112.0,English,Latin,,,,,,,,,,,,Netflix Music,1dd4e1dc-cea2-4930-be11-a95d5af72ab9,,,,2022-11-22 12:37:37.932 -0500,,B0BJMPT636,present,Official,True,True,False,fallback_imdb_match,,1165,,,,,,,,,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,Nathan Johnson,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,1685.0,5651.0,https://www.last.fm/music/Nathan+Johnson/Theme+from+Glass+Onion,text,2026-01-28 20:24:09.938858+00:00,7.429520842786462,8.639587799629844
545611,Everything Everywhere All at Once,False,140,"Action, Adventure, Science Fiction",7.726,7576,R,Everything Everywhere All at Once,English,tt6710474,Q83808444,United States of America,2022,2022-03-24,10.8475,25000000,139200000,"IAC Films, AGBO, Ley Line Entertainment, Year of the Rat","Daniel Scheinert, Daniel Kwan","Ryan Lott, Ian Chang, Rafiq Bhatia","Michelle Yeoh, Stephanie Hsu, Ke Huy Quan, James Hong, Jamie Lee Curtis","mother, martial arts, kung fu, nihilism, philosophy",2026-01-19 01:36:06.359 -0500,imdb_exact,songs,,2026-01-25 02:45:25.371 -0500,2948167,39dd0757-0c15-4c04-916f-57e4b803f3f8,Everything Everywhere All at Once: Official Motion Picture Soundtrack,Album,Soundtrack,3419082.0,0a0add88-a247-4a62-a5e3-ade966ce0f7b,Everything Everywhere All at Once (official motion picture soundtrack),Official,,617308025798.0,English,Latin,,,,,,,,,,electronic,,A24 Music,0517f171-5b38-4313-8558-0e8695e7ce4c,,,,2022-04-13 14:32:03.072 -0400,,B09TG52S8P,present,Official,True,True,False,single_album_film,,1409,,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,Ryan Lott,2022,True,False,True,False,False,False,False,False,False,False,False,False,False,False,ok,12.0,121.0,https://www.last.fm/music/Son+Lux/Everything+Everywhere+All+at+Once:+Official+Motion+Picture+Soundtrack,text,2026-01-28 21:35:56.988990+00:00,2.4849066497880004,4.795790545596741
616037,Thor: Love and Thunder,False,119,"Fantasy, Action, Comedy",6.385,8309,PG-13,Thor: Love and Thunder,English,tt10648342,Q65768604,United States of America,2022,2022-07-06,10.1771,250000000,760900000,"Marvel Studios, Kevin Feige Productions",Taika Waititi,"Nami Melumad, Michael Giacchino","Chris Hemsworth, Natalie Portman, Christian Bale, Tessa Thompson, Taika Waititi","hero, ex-girlfriend, superhero, greek mythology, based on comic",2026-01-19 01:36:06.359 -0500,imdb_exact,songs,,2026-01-25 02:45:25.371 -0500,3017200,f1329706-eb97-4145-bced-f6646465a659,Thor: Love and Thunder: Original Motion Picture Soundtrack,Album,Soundtrack,3509455.0,7a52964a-fc68-43db-b1d9-e224a0ae3058,Thor: Love and Thunder: Original Motion Picture Soundtrack,Official,,50087510466.0,English,Latin,,,,,,,,,,classical,,Hollywood Records,6bb7c1b2-cb06-4381-9c59-02b1ae4aa96d,electro pop | pop | rock | soundtrack | teen pop | alternative | country | dance | hip hop | hip-hop,,,2022-07-05 13:48:19.198 -0400,,,present,Official,True,True,False,single_album_film,,1305,,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,Nami Melumad,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,27.0,245.0,https://www.last.fm/music/Michael+Giacchino/Thor:+Love+and+Thunder:+Original+Motion+Picture+Soundtrack,text,2026-01-28 22:16:11.422776+00:00,3.295836866004329,5.501258210544727
338953,Fantastic Beasts: The Secrets of Dumbledore,False,142,"Fantasy, Adventure",6.633,4943,PG-13,Fantastic Beasts: The Secrets of Dumbledore,English,tt4123432,Q18199332,United Kingdom / United States of America,2022,2022-04-06,9.7658,200000000,407200000,"Warner Bros. Pictures, Heyday Films",David Yates,James Newton Howard,"Eddie Redmayne, Jude Law, Mads Mikkelsen, Ezra Miller, Dan Fogler","prison, witch, berlin, germany, magic, election campaign",2026-01-19 01:36:06.359 -0500,imdb_exact,songs,,2026-01-25 02:45:25.371 -0500,2943314,834f0394-fc7e-49de-a510-dea88ff411b9,Fantastic Beasts: The Secrets of Dumbledore (Original Motion Picture Soundtrack),Album,Soundtrack,3412903.0,f593a065-1ceb-4df4-a86b-a456a847d31c,Fantastic Beasts: The Secrets of Dumbledore (Original Motion Picture Soundtrack),Official,,794043210532.0,English,Latin,,2022-04-08,2022.0,4.0,8.0,False,False,False,False,classical,,WaterTower Music,a6cbb3d7-6fea-4257-aa79-e1e6bf810da3,clean up | film score | soundtrack | soundtrack label | soundtracks,,,2022-04-08 01:52:46.777 -0400,,,present,Official,True,True,False,single_album_film,,1396,1394.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,James Newton Howard,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,12194.0,168587.0,https://www.last.fm/music/James+Newton+Howard/Fantastic+Beasts:+The+Secrets+of+Dumbledore+(Original+Motion+Picture+Soundtrack),text,2026-01-28 21:50:38.455484+00:00,9.408699306467762,12.035207216001778
756999,The Black Phone,False,103,"Horror, Thriller",7.541,5609,R,The Black Phone,English,tt7144666,Q105584511,United States of America,2022,2022-06-16,9.5303,16000000,161441914,"Blumhouse Productions, Crooked Highway, Universal Pictures",Scott Derrickson,Mark Korven,"Mason Thames, Madeleine McGraw, Ethan Hawke, Jeremy Davies, E. Roger Mitchell","mask, small town, child abuse, dreams, sibling relationship",2026-01-19 01:36:06.359 -0500,imdb_exact,songs,,2026-01-25 02:45:25.371 -0500,3007952,8080ae8b-c89d-4d18-b7d2-86cf9b0baed0,The Black Phone: Original Motion Picture Soundtrack,Album,Soundtrack,3497301.0,15589687-e4d3-4114-90d2-76d86e1c26f1,The Black Phone: Original Motion Picture Soundtrack,Official,,665415084382.0,English,Latin,,,,,,,,,,,,Back Lot Music,227b901e-7ba3-4a1d-a3cb-3cb67a22e660,soundtrack,,,2022-06-24 09:33:45.925 -0400,,,present,Official,True,True,False,single_album_film,,1325,,,,,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,Mark Korven,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,ok,4.0,31.0,https://www.last.fm/music/Mark+Korven/The+Black+Phone:+Original+Motion+Picture+Soundtrack,text,2026-01-28 21:50:12.905463+00:00,1.3862943611198906,3.4339872044851463
